,province,adcode,model,regYear,regMonth,popularity
31334,内蒙古,150000,346393c2c6305fb1,2017,8,211
31335,内蒙古,150000,346393c2c6305fb1,2017,9,190
31337,内蒙古,150000,346393c2c6305fb1,2017,10,167
31336,内蒙古,150000,346393c2c6305fb1,2017,11,217
31339,内蒙古,150000,346393c2c6305fb1,2017,12,187
31029,内蒙古,150000,37aa9169b575ef79,2016,1,1995
31030,内蒙古,150000,37aa9169b575ef79,2016,2,1435
31031,内蒙古,150000,37aa9169b575ef79,2016,3,1418
31032,内蒙古,150000,37aa9169b575ef79,2016,4,1181
31038,内蒙古,150000,37aa9169b575ef79,2016,5,1043
31034,内蒙古,150000,37aa9169b575ef79,2016,6,895
31035,内蒙古,150000,37aa9169b575ef79,2016,7,1042
31052,内蒙古,150000,37aa9169b575ef79,2016,8,1210
31036,内蒙古,150000,37aa9169b575ef79,2016,9,1498
31037,内蒙古,150000,37aa9169b575ef79,2016,10,1599
31039,内蒙古,150000,37aa9169b575ef79,2016,11,1715
31040,内蒙古,150000,37aa9169b575ef79,2016,12,1864
31041,内蒙古,150000,37aa9169b575ef79,2017,1,1399
31042,内蒙古,150000,37aa9169b575ef79,2017,2,1396
31043,内蒙古,150000,37aa9169b575ef79,2017,3,1227
31044,内蒙古,150000,37aa9169b575ef79,2017,4,912
31045,内蒙古,150000,37aa9169b575ef79,2017,5,907
31047,内蒙古,150000,37aa9169b575ef79,2017,6,861
31046,内蒙古,150000,37aa9169b575ef79,2017,7,811
31060,内蒙古,150000,37aa9169b575ef79,2017,8,983
31048,内蒙古,150000,37aa9169b575ef79,2017,9,962
31049,内蒙古,150000,37aa9169b575ef79,2017,10,962
31050,内蒙古,150000,37aa9169b575ef79,2017,11,1050
31051,内蒙古,150000,37aa9169b575ef79,2017,12,1001
15336,内蒙古,150000,3c974920a76ac9c1,2016,1,1479
15337,内蒙古,150000,3c974920a76ac9c1,2016,2,1612
15338,内蒙古,150000,3c974920a76ac9c1,2016,3,1355
15339,内蒙古,150000,3c974920a76ac9c1,2016,4,1095
15340,内蒙古,150000,3c974920a76ac9c1,2016,5,1110
15341,内蒙古,150000,3c974920a76ac9c1,2016,6,994
15342,内蒙古,150000,3c974920a76ac9c1,2016,7,1103
15343,内蒙古,150000,3c974920a76ac9c1,2016,8,1243
15344,内蒙古,150000,3c974920a76ac9c1,2016,9,1576
15345,内蒙古,150000,3c974920a76ac9c1,2016,10,1591
15346,内蒙古,150000,3c974920a76ac9c1,2016,11,1607
15347,内蒙古,150000,3c974920a76ac9c1,2016,12,1537
15348,内蒙古,150000,3c974920a76ac9c1,2017,1,1316
15349,内蒙古,150000,3c974920a76ac9c1,2017,2,1485
15350,内蒙古,150000,3c974920a76ac9c1,2017,3,965
15351,内蒙古,150000,3c974920a76ac9c1,2017,4,729
15352,内蒙古,150000,3c974920a76ac9c1,2017,5,754
15353,内蒙古,150000,3c974920a76ac9c1,2017,6,706
15354,内蒙古,150000,3c974920a76ac9c1,2017,7,625
15355,内蒙古,150000,3c974920a76ac9c1,2017,8,650
15356,内蒙古,150000,3c974920a76ac9c1,2017,9,722
15357,内蒙古,150000,3c974920a76ac9c1,2017,10,957
15358,内蒙古,150000,3c974920a76ac9c1,2017,11,834
15359,内蒙古,150000,3c974920a76ac9c1,2017,12,831
15024,内蒙古,150000,3d7554f1f56dd664,2016,1,1340
15025,内蒙古,150000,3d7554f1f56dd664,2016,2,1141
15026,内蒙古,150000,3d7554f1f56dd664,2016,3,1087
15027,内蒙古,150000,3d7554f1f56dd664,2016,4,880
15028,内蒙古,150000,3d7554f1f56dd664,2016,5,964
15029,内蒙古,150000,3d7554f1f56dd664,2016,6,869
15030,内蒙古,150000,3d7554f1f56dd664,2016,7,846
15031,内蒙古,150000,3d7554f1f56dd664,2016,8,923
15032,内蒙古,150000,3d7554f1f56dd664,2016,9,1225
15033,内蒙古,150000,3d7554f1f56dd664,2016,10,1374
15034,内蒙古,150000,3d7554f1f56dd664,2016,11,1318
15035,内蒙古,150000,3d7554f1f56dd664,2016,12,1399
15036,内蒙古,150000,3d7554f1f56dd664,2017,1,1195
15037,内蒙古,150000,3d7554f1f56dd664,2017,2,1404
15038,内蒙古,150000,3d7554f1f56dd664,2017,3,1131
15039,内蒙古,150000,3d7554f1f56dd664,2017,4,932
15040,内蒙古,150000,3d7554f1f56dd664,2017,5,982
15041,内蒙古,150000,3d7554f1f56dd664,2017,6,990
15042,内蒙古,150000,3d7554f1f56dd664,2017,7,988
15043,内蒙古,150000,3d7554f1f56dd664,2017,8,1158
15044,内蒙古,150000,3d7554f1f56dd664,2017,9,1151
15045,内蒙古,150000,3d7554f1f56dd664,2017,10,1256
15046,内蒙古,150000,3d7554f1f56dd664,2017,11,1373
15047,内蒙古,150000,3d7554f1f56dd664,2017,12,1413
15312,内蒙古,150000,3e21824be728cbec,2016,1,797
15313,内蒙古,150000,3e21824be728cbec,2016,2,638
15314,内蒙古,150000,3e21824be728cbec,2016,3,597
15315,内蒙古,150000,3e21824be728cbec,2016,4,505
15316,内蒙古,150000,3e21824be728cbec,2016,5,569
15317,内蒙古,150000,3e21824be728cbec,2016,6,549
15318,内蒙古,150000,3e21824be728cbec,2016,7,613
15319,内蒙古,150000,3e21824be728cbec,2016,8,674
15320,内蒙古,150000,3e21824be728cbec,2016,9,727
15321,内蒙古,150000,3e21824be728cbec,2016,10,823
15322,内蒙古,150000,3e21824be728cbec,2016,11,807
15323,内蒙古,150000,3e21824be728cbec,2016,12,786
15324,内蒙古,150000,3e21824be728cbec,2017,1,576
15325,内蒙古,150000,3e21824be728cbec,2017,2,658
15326,内蒙古,150000,3e21824be728cbec,2017,3,466
15327,内蒙古,150000,3e21824be728cbec,2017,4,430
15328,内蒙古,150000,3e21824be728cbec,2017,5,492
15329,内蒙古,150000,3e21824be728cbec,2017,6,403
15330,内蒙古,150000,3e21824be728cbec,2017,7,441
15331,内蒙古,150000,3e21824be728cbec,2017,8,546
15332,内蒙古,150000,3e21824be728cbec,2017,9,512
15333,内蒙古,150000,3e21824be728cbec,2017,10,499
15334,内蒙古,150000,3e21824be728cbec,2017,11,437
15335,内蒙古,150000,3e21824be728cbec,2017,12,449
31078,内蒙古,150000,4a103c30d593fbbe,2016,1,1909
31079,内蒙古,150000,4a103c30d593fbbe,2016,2,1751
31080,内蒙古,150000,4a103c30d593fbbe,2016,3,1711
31082,内蒙古,150000,4a103c30d593fbbe,2016,4,1484
31081,内蒙古,150000,4a103c30d593fbbe,2016,5,1412
31084,内蒙古,150000,4a103c30d593fbbe,2016,6,1211
31083,内蒙古,150000,4a103c30d593fbbe,2016,7,1346
31085,内蒙古,150000,4a103c30d593fbbe,2016,8,1584
31086,内蒙古,150000,4a103c30d593fbbe,2016,9,1886
31099,内蒙古,150000,4a103c30d593fbbe,2016,10,2015
31087,内蒙古,150000,4a103c30d593fbbe,2016,11,1901
31088,内蒙古,150000,4a103c30d593fbbe,2016,12,2228
31089,内蒙古,150000,4a103c30d593fbbe,2017,1,1589
31152,内蒙古,150000,4a103c30d593fbbe,2017,2,1634
31090,内蒙古,150000,4a103c30d593fbbe,2017,3,1620
31091,内蒙古,150000,4a103c30d593fbbe,2017,4,1232
31092,内蒙古,150000,4a103c30d593fbbe,2017,5,1213
31151,内蒙古,150000,4a103c30d593fbbe,2017,6,1179
31093,内蒙古,150000,4a103c30d593fbbe,2017,7,1014
31094,内蒙古,150000,4a103c30d593fbbe,2017,8,1280
31095,内蒙古,150000,4a103c30d593fbbe,2017,9,1133
31096,内蒙古,150000,4a103c30d593fbbe,2017,10,1088
31097,内蒙古,150000,4a103c30d593fbbe,2017,11,1100
31098,内蒙古,150000,4a103c30d593fbbe,2017,12,1104
31484,内蒙古,150000,4f79773e600518a6,2016,1,1569
31485,内蒙古,150000,4f79773e600518a6,2016,2,1390
31486,内蒙古,150000,4f79773e600518a6,2016,3,1216
31487,内蒙古,150000,4f79773e600518a6,2016,4,1129
31488,内蒙古,150000,4f79773e600518a6,2016,5,1117
31489,内蒙古,150000,4f79773e600518a6,2016,6,1069
31529,内蒙古,150000,4f79773e600518a6,2016,7,1089
31491,内蒙古,150000,4f79773e600518a6,2016,8,1092
31492,内蒙古,150000,4f79773e600518a6,2016,9,1277
31493,内蒙古,150000,4f79773e600518a6,2016,10,1344
31494,内蒙古,150000,4f79773e600518a6,2016,11,1511
31495,内蒙古,150000,4f79773e600518a6,2016,12,1504
31496,内蒙古,150000,4f79773e600518a6,2017,1,1130
31497,内蒙古,150000,4f79773e600518a6,2017,2,1240
31553,内蒙古,150000,4f79773e600518a6,2017,3,881
31499,内蒙古,150000,4f79773e600518a6,2017,4,647
31498,内蒙古,150000,4f79773e600518a6,2017,5,699
31500,内蒙古,150000,4f79773e600518a6,2017,6,684
31557,内蒙古,150000,4f79773e600518a6,2017,7,587
31501,内蒙古,150000,4f79773e600518a6,2017,8,622
31502,内蒙古,150000,4f79773e600518a6,2017,9,735
31507,内蒙古,150000,4f79773e600518a6,2017,10,710
31503,内蒙古,150000,4f79773e600518a6,2017,11,694
31504,内蒙古,150000,4f79773e600518a6,2017,12,736
15360,内蒙古,150000,54fc07138d70374c,2016,1,1750
15361,内蒙古,150000,54fc07138d70374c,2016,2,1518
15362,内蒙古,150000,54fc07138d70374c,2016,3,1463
15363,内蒙古,150000,54fc07138d70374c,2016,4,1197
15364,内蒙古,150000,54fc07138d70374c,2016,5,1296
15365,内蒙古,150000,54fc07138d70374c,2016,6,1528
15366,内蒙古,150000,54fc07138d70374c,2016,7,1512
15367,内蒙古,150000,54fc07138d70374c,2016,8,1478
15368,内蒙古,150000,54fc07138d70374c,2016,9,1757
15369,内蒙古,150000,54fc07138d70374c,2016,10,1923
15370,内蒙古,150000,54fc07138d70374c,2016,11,1847
15371,内蒙古,150000,54fc07138d70374c,2016,12,1977
15372,内蒙古,150000,54fc07138d70374c,2017,1,1629
15373,内蒙古,150000,54fc07138d70374c,2017,2,1948
15374,内蒙古,150000,54fc07138d70374c,2017,3,1482
15375,内蒙古,150000,54fc07138d70374c,2017,4,1269
15376,内蒙古,150000,54fc07138d70374c,2017,5,1185
15377,内蒙古,150000,54fc07138d70374c,2017,6,1129
15378,内蒙古,150000,54fc07138d70374c,2017,7,959
15379,内蒙古,150000,54fc07138d70374c,2017,8,1066
15380,内蒙古,150000,54fc07138d70374c,2017,9,1155
15381,内蒙古,150000,54fc07138d70374c,2017,10,1101
15382,内蒙古,150000,54fc07138d70374c,2017,11,1045
15383,内蒙古,150000,54fc07138d70374c,2017,12,1004
31435,内蒙古,150000,5b1c11c3efed5312,2016,1,1085
31436,内蒙古,150000,5b1c11c3efed5312,2016,2,1479
31439,内蒙古,150000,5b1c11c3efed5312,2016,3,1049
31438,内蒙古,150000,5b1c11c3efed5312,2016,4,752
31437,内蒙古,150000,5b1c11c3efed5312,2016,5,691
31446,内蒙古,150000,5b1c11c3efed5312,2016,6,623
31440,内蒙古,150000,5b1c11c3efed5312,2016,7,619
31448,内蒙古,150000,5b1c11c3efed5312,2016,8,587
31441,内蒙古,150000,5b1c11c3efed5312,2016,9,653
31443,内蒙古,150000,5b1c11c3efed5312,2016,10,709
31444,内蒙古,150000,5b1c11c3efed5312,2016,11,731
31445,内蒙古,150000,5b1c11c3efed5312,2016,12,855
31490,内蒙古,150000,5b1c11c3efed5312,2017,1,567
31447,内蒙古,150000,5b1c11c3efed5312,2017,2,529
31455,内蒙古,150000,5b1c11c3efed5312,2017,3,327
31449,内蒙古,150000,5b1c11c3efed5312,2017,4,235
31450,内蒙古,150000,5b1c11c3efed5312,2017,5,279
31469,内蒙古,150000,5b1c11c3efed5312,2017,6,246
31452,内蒙古,150000,5b1c11c3efed5312,2017,7,212
31453,内蒙古,150000,5b1c11c3efed5312,2017,8,226
31457,内蒙古,150000,5b1c11c3efed5312,2017,9,252
31454,内蒙古,150000,5b1c11c3efed5312,2017,10,248
31456,内蒙古,150000,5b1c11c3efed5312,2017,11,266
31458,内蒙古,150000,5b1c11c3efed5312,2017,12,244
31602,内蒙古,150000,5d7fb682edd0f937,2016,1,304
31603,内蒙古,150000,5d7fb682edd0f937,2016,2,345
31606,内蒙古,150000,5d7fb682edd0f937,2016,3,316
31604,内蒙古,150000,5d7fb682edd0f937,2016,4,308
31605,内蒙古,150000,5d7fb682edd0f937,2016,5,341
31612,内蒙古,150000,5d7fb682edd0f937,2016,6,271
31608,内蒙古,150000,5d7fb682edd0f937,2016,7,275
31609,内蒙古,150000,5d7fb682edd0f937,2016,8,327
31611,内蒙古,150000,5d7fb682edd0f937,2016,9,290
31613,内蒙古,150000,5d7fb682edd0f937,2016,10,306
31618,内蒙古,150000,5d7fb682edd0f937,2016,11,330
31614,内蒙古,150000,5d7fb682edd0f937,2016,12,426
31615,内蒙古,150000,5d7fb682edd0f937,2017,1,362
31616,内蒙古,150000,5d7fb682edd0f937,2017,2,396
31626,内蒙古,150000,5d7fb682edd0f937,2017,3,437
31617,内蒙古,150000,5d7fb682edd0f937,2017,4,406
31619,内蒙古,150000,5d7fb682edd0f937,2017,5,388
31620,内蒙古,150000,5d7fb682edd0f937,2017,6,445
31621,内蒙古,150000,5d7fb682edd0f937,2017,7,662
31622,内蒙古,150000,5d7fb682edd0f937,2017,8,774
31624,内蒙古,150000,5d7fb682edd0f937,2017,9,635
31679,内蒙古,150000,5d7fb682edd0f937,2017,10,489
31623,内蒙古,150000,5d7fb682edd0f937,2017,11,437
31625,内蒙古,150000,5d7fb682edd0f937,2017,12,413
14928,内蒙古,150000,6155b214590c66e6,2016,1,2773
14929,内蒙古,150000,6155b214590c66e6,2016,2,2587
14930,内蒙古,150000,6155b214590c66e6,2016,3,2672
14931,内蒙古,150000,6155b214590c66e6,2016,4,2283
14932,内蒙古,150000,6155b214590c66e6,2016,5,2062
14933,内蒙古,150000,6155b214590c66e6,2016,6,2043
14934,内蒙古,150000,6155b214590c66e6,2016,7,2404
14935,内蒙古,150000,6155b214590c66e6,2016,8,2537
14936,内蒙古,150000,6155b214590c66e6,2016,9,2979
14937,内蒙古,150000,6155b214590c66e6,2016,10,3215
14938,内蒙古,150000,6155b214590c66e6,2016,11,3114
14939,内蒙古,150000,6155b214590c66e6,2016,12,3150
14940,内蒙古,150000,6155b214590c66e6,2017,1,2210
14941,内蒙古,150000,6155b214590c66e6,2017,2,2435
14942,内蒙古,150000,6155b214590c66e6,2017,3,2188
14943,内蒙古,150000,6155b214590c66e6,2017,4,1873
14944,内蒙古,150000,6155b214590c66e6,2017,5,2478
14945,内蒙古,150000,6155b214590c66e6,2017,6,2244
14946,内蒙古,150000,6155b214590c66e6,2017,7,2082
14947,内蒙古,150000,6155b214590c66e6,2017,8,2375
14948,内蒙古,150000,6155b214590c66e6,2017,9,2271
14949,内蒙古,150000,6155b214590c66e6,2017,10,2530
14950,内蒙古,150000,6155b214590c66e6,2017,11,2566
14951,内蒙古,150000,6155b214590c66e6,2017,12,2541
31220,内蒙古,150000,61e73e32ad101892,2016,1,205
31221,内蒙古,150000,61e73e32ad101892,2016,2,202
31223,内蒙古,150000,61e73e32ad101892,2016,3,187
31222,内蒙古,150000,61e73e32ad101892,2016,4,160
31224,内蒙古,150000,61e73e32ad101892,2016,5,181
31244,内蒙古,150000,61e73e32ad101892,2016,6,151
31225,内蒙古,150000,61e73e32ad101892,2016,7,182
31229,内蒙古,150000,61e73e32ad101892,2016,8,227
31226,内蒙古,150000,61e73e32ad101892,2016,9,229
31227,内蒙古,150000,61e73e32ad101892,2016,10,251
31232,内蒙古,150000,61e73e32ad101892,2016,11,253
31231,内蒙古,150000,61e73e32ad101892,2016,12,269
31233,内蒙古,150000,61e73e32ad101892,2017,1,244
31234,内蒙古,150000,61e73e32ad101892,2017,2,302
31235,内蒙古,150000,61e73e32ad101892,2017,3,266
31236,内蒙古,150000,61e73e32ad101892,2017,4,222
31237,内蒙古,150000,61e73e32ad101892,2017,5,204
31239,内蒙古,150000,61e73e32ad101892,2017,6,186
31238,内蒙古,150000,61e73e32ad101892,2017,7,187
31250,内蒙古,150000,61e73e32ad101892,2017,8,267
31240,内蒙古,150000,61e73e32ad101892,2017,9,303
31241,内蒙古,150000,61e73e32ad101892,2017,10,324
31242,内蒙古,150000,61e73e32ad101892,2017,11,283
31243,内蒙古,150000,61e73e32ad101892,2017,12,261
14904,内蒙古,150000,63065128401bb3ff,2016,1,768
14905,内蒙古,150000,63065128401bb3ff,2016,2,624
14906,内蒙古,150000,63065128401bb3ff,2016,3,592
14907,内蒙古,150000,63065128401bb3ff,2016,4,536
14908,内蒙古,150000,63065128401bb3ff,2016,5,728
14909,内蒙古,150000,63065128401bb3ff,2016,6,712
14910,内蒙古,150000,63065128401bb3ff,2016,7,763
14911,内蒙古,150000,63065128401bb3ff,2016,8,868
14912,内蒙古,150000,63065128401bb3ff,2016,9,1141
14913,内蒙古,150000,63065128401bb3ff,2016,10,1321
14914,内蒙古,150000,63065128401bb3ff,2016,11,1337
14915,内蒙古,150000,63065128401bb3ff,2016,12,1364
14916,内蒙古,150000,63065128401bb3ff,2017,1,1028
14917,内蒙古,150000,63065128401bb3ff,2017,2,1231
14918,内蒙古,150000,63065128401bb3ff,2017,3,1120
14919,内蒙古,150000,63065128401bb3ff,2017,4,893
14920,内蒙古,150000,63065128401bb3ff,2017,5,977
14921,内蒙古,150000,63065128401bb3ff,2017,6,945
14922,内蒙古,150000,63065128401bb3ff,2017,7,922
14923,内蒙古,150000,63065128401bb3ff,2017,8,928
14924,内蒙古,150000,63065128401bb3ff,2017,9,1036
14925,内蒙古,150000,63065128401bb3ff,2017,10,1274
14926,内蒙古,150000,63065128401bb3ff,2017,11,1374
14927,内蒙古,150000,63065128401bb3ff,2017,12,1265
15456,内蒙古,150000,6858d6dfe680bdf7,2016,1,897
15457,内蒙古,150000,6858d6dfe680bdf7,2016,2,824
15458,内蒙古,150000,6858d6dfe680bdf7,2016,3,814
15459,内蒙古,150000,6858d6dfe680bdf7,2016,4,925
15460,内蒙古,150000,6858d6dfe680bdf7,2016,5,1044
15461,内蒙古,150000,6858d6dfe680bdf7,2016,6,809
15462,内蒙古,150000,6858d6dfe680bdf7,2016,7,861
15463,内蒙古,150000,6858d6dfe680bdf7,2016,8,838
15464,内蒙古,150000,6858d6dfe680bdf7,2016,9,925
15465,内蒙古,150000,6858d6dfe680bdf7,2016,10,931
15466,内蒙古,150000,6858d6dfe680bdf7,2016,11,968
15467,内蒙古,150000,6858d6dfe680bdf7,2016,12,1197
15468,内蒙古,150000,6858d6dfe680bdf7,2017,1,968
15469,内蒙古,150000,6858d6dfe680bdf7,2017,2,1055
15470,内蒙古,150000,6858d6dfe680bdf7,2017,3,712
15471,内蒙古,150000,6858d6dfe680bdf7,2017,4,571
15472,内蒙古,150000,6858d6dfe680bdf7,2017,5,539
15473,内蒙古,150000,6858d6dfe680bdf7,2017,6,544
15474,内蒙古,150000,6858d6dfe680bdf7,2017,7,506
15475,内蒙古,150000,6858d6dfe680bdf7,2017,8,538
15476,内蒙古,150000,6858d6dfe680bdf7,2017,9,512
15477,内蒙古,150000,6858d6dfe680bdf7,2017,10,540
15478,内蒙古,150000,6858d6dfe680bdf7,2017,11,536
15479,内蒙古,150000,6858d6dfe680bdf7,2017,12,593
15432,内蒙古,150000,7023efdab9cedc03,2016,1,973
15433,内蒙古,150000,7023efdab9cedc03,2016,2,708
15434,内蒙古,150000,7023efdab9cedc03,2016,3,714
15435,内蒙古,150000,7023efdab9cedc03,2016,4,607
15436,内蒙古,150000,7023efdab9cedc03,2016,5,587
15437,内蒙古,150000,7023efdab9cedc03,2016,6,500
15438,内蒙古,150000,7023efdab9cedc03,2016,7,604
15439,内蒙古,150000,7023efdab9cedc03,2016,8,659
15440,内蒙古,150000,7023efdab9cedc03,2016,9,782
15441,内蒙古,150000,7023efdab9cedc03,2016,10,800
15442,内蒙古,150000,7023efdab9cedc03,2016,11,785
15443,内蒙古,150000,7023efdab9cedc03,2016,12,759
15444,内蒙古,150000,7023efdab9cedc03,2017,1,642
15445,内蒙古,150000,7023efdab9cedc03,2017,2,671
15446,内蒙古,150000,7023efdab9cedc03,2017,3,576
15447,内蒙古,150000,7023efdab9cedc03,2017,4,549
15448,内蒙古,150000,7023efdab9cedc03,2017,5,516
15449,内蒙古,150000,7023efdab9cedc03,2017,6,531
15450,内蒙古,150000,7023efdab9cedc03,2017,7,578
15451,内蒙古,150000,7023efdab9cedc03,2017,8,665
15452,内蒙古,150000,7023efdab9cedc03,2017,9,637
15453,内蒙古,150000,7023efdab9cedc03,2017,10,588
15454,内蒙古,150000,7023efdab9cedc03,2017,11,518
15455,内蒙古,150000,7023efdab9cedc03,2017,12,457
31459,内蒙古,150000,7245e0ee27b195cd,2016,1,425
31460,内蒙古,150000,7245e0ee27b195cd,2016,2,332
31463,内蒙古,150000,7245e0ee27b195cd,2016,3,527
31461,内蒙古,150000,7245e0ee27b195cd,2016,4,420
31462,内蒙古,150000,7245e0ee27b195cd,2016,5,385
31465,内蒙古,150000,7245e0ee27b195cd,2016,6,394
31468,内蒙古,150000,7245e0ee27b195cd,2016,7,381
31464,内蒙古,150000,7245e0ee27b195cd,2016,8,388
31466,内蒙古,150000,7245e0ee27b195cd,2016,9,506
31467,内蒙古,150000,7245e0ee27b195cd,2016,10,494
31473,内蒙古,150000,7245e0ee27b195cd,2016,11,798
31470,内蒙古,150000,7245e0ee27b195cd,2016,12,846
31471,内蒙古,150000,7245e0ee27b195cd,2017,1,748
31472,内蒙古,150000,7245e0ee27b195cd,2017,2,721
31481,内蒙古,150000,7245e0ee27b195cd,2017,3,1045
31474,内蒙古,150000,7245e0ee27b195cd,2017,4,735
31475,内蒙古,150000,7245e0ee27b195cd,2017,5,811
31476,内蒙古,150000,7245e0ee27b195cd,2017,6,819
31477,内蒙古,150000,7245e0ee27b195cd,2017,7,696
31478,内蒙古,150000,7245e0ee27b195cd,2017,8,816
31512,内蒙古,150000,7245e0ee27b195cd,2017,9,959
31479,内蒙古,150000,7245e0ee27b195cd,2017,10,1116
31480,内蒙古,150000,7245e0ee27b195cd,2017,11,1185
31482,内蒙古,150000,7245e0ee27b195cd,2017,12,1310
30991,内蒙古,150000,79de4e4b24c35b04,2016,1,1460
30986,内蒙古,150000,79de4e4b24c35b04,2016,2,1054
31002,内蒙古,150000,79de4e4b24c35b04,2016,3,1064
30994,内蒙古,150000,79de4e4b24c35b04,2016,4,872
30985,内蒙古,150000,79de4e4b24c35b04,2016,5,1068
30988,内蒙古,150000,79de4e4b24c35b04,2016,6,1101
30987,内蒙古,150000,79de4e4b24c35b04,2016,7,1217
30984,内蒙古,150000,79de4e4b24c35b04,2016,8,1320
30996,内蒙古,150000,79de4e4b24c35b04,2016,9,1537
30990,内蒙古,150000,79de4e4b24c35b04,2016,10,1922
31003,内蒙古,150000,79de4e4b24c35b04,2016,11,2274
30992,内蒙古,150000,79de4e4b24c35b04,2016,12,2466
30989,内蒙古,150000,79de4e4b24c35b04,2017,1,1859
30998,内蒙古,150000,79de4e4b24c35b04,2017,2,2237
30993,内蒙古,150000,79de4e4b24c35b04,2017,3,1696
30995,内蒙古,150000,79de4e4b24c35b04,2017,4,1075
31004,内蒙古,150000,79de4e4b24c35b04,2017,5,1114
31006,内蒙古,150000,79de4e4b24c35b04,2017,6,1141
30997,内蒙古,150000,79de4e4b24c35b04,2017,7,1016
30999,内蒙古,150000,79de4e4b24c35b04,2017,8,1124
31005,内蒙古,150000,79de4e4b24c35b04,2017,9,1172
31000,内蒙古,150000,79de4e4b24c35b04,2017,10,1219
31001,内蒙古,150000,79de4e4b24c35b04,2017,11,1339
31110,内蒙古,150000,79de4e4b24c35b04,2017,12,1299
31267,内蒙古,150000,7a7885e2d7c00bcf,2016,1,452
31269,内蒙古,150000,7a7885e2d7c00bcf,2016,2,431
31268,内蒙古,150000,7a7885e2d7c00bcf,2016,3,451
31271,内蒙古,150000,7a7885e2d7c00bcf,2016,4,513
31276,内蒙古,150000,7a7885e2d7c00bcf,2016,5,608
31272,内蒙古,150000,7a7885e2d7c00bcf,2016,6,474
31273,内蒙古,150000,7a7885e2d7c00bcf,2016,7,430
31274,内蒙古,150000,7a7885e2d7c00bcf,2016,8,443
31275,内蒙古,150000,7a7885e2d7c00bcf,2016,9,487
31361,内蒙古,150000,7a7885e2d7c00bcf,2016,10,501
31278,内蒙古,150000,7a7885e2d7c00bcf,2016,11,478
31279,内蒙古,150000,7a7885e2d7c00bcf,2016,12,460
31280,内蒙古,150000,7a7885e2d7c00bcf,2017,1,355
31281,内蒙古,150000,7a7885e2d7c00bcf,2017,2,507
31282,内蒙古,150000,7a7885e2d7c00bcf,2017,3,482
31283,内蒙古,150000,7a7885e2d7c00bcf,2017,4,445
31284,内蒙古,150000,7a7885e2d7c00bcf,2017,5,468
31289,内蒙古,150000,7a7885e2d7c00bcf,2017,6,419
31293,内蒙古,150000,7a7885e2d7c00bcf,2017,7,452
31285,内蒙古,150000,7a7885e2d7c00bcf,2017,8,577
31286,内蒙古,150000,7a7885e2d7c00bcf,2017,9,494
31287,内蒙古,150000,7a7885e2d7c00bcf,2017,10,454
31367,内蒙古,150000,7a7885e2d7c00bcf,2017,11,430
31288,内蒙古,150000,7a7885e2d7c00bcf,2017,12,427
